Species,Family,Average_Girth_m,Diameter_cm,Wood_Density,Basal_Area_cm2,Height_m
Jacaranda mimosifolia,Bignoniaceae,0.13,4.130918334922148,0.5,13.448592691265157,6
Jacaranda mimosifolia,Bignoniaceae,0.16,5.084207181442644,0.5,20.371832715762604,5.5
Jacaranda mimosifolia,Bignoniaceae,0.17,5.40197013028281,0.5,22.99788927677888,6
Jacaranda mimosifolia,Bignoniaceae,0.18,5.719733079122975,0.5,25.783100780887047,6
Jacaranda mimosifolia,Bignoniaceae,0.25,7.9440737210041314,0.5,49.735919716217296,4
Acacia auriculiformis,Fabaceae,0.525,16.682554814108677,0.575,219.33540594851823,16
Acacia auriculiformis,Fabaceae,0.75,23.83222116301239,0.575,447.6232774459557,14
Acacia auriculiformis,Fabaceae,0.68,21.60788052113124,0.575,367.9662284284621,14
Acacia auriculiformis,Fabaceae,0.73,23.196695265332064,0.575,424.0683458683551,12
Acacia auriculiformis,Fabaceae,0.88,27.96313949793454,0.575,616.2479396518188,14
Jacaranda mimosifolia,Bignoniaceae,0.86,27.327613600254217,0.5,588.554979553829,8
Jacaranda mimosifolia,Bignoniaceae,0.58,18.430251032729583,0.5,267.69861428056794,12
Santalum album,Santalaceae,0.2,6.355258976803306,0.87,31.830988618379067,3.5
Santalum album,Santalaceae,0.19,6.03749602796314,0.87,28.72746722808711,4
Santalum album,Santalaceae,0.13,4.130918334922148,0.87,13.448592691265157,3
Santalum album,Santalaceae,0.14,4.448681283762314,0.87,15.597184423005745,3.5
Santalum album,Santalaceae,0.15,4.7664442326024785,0.87,17.904931097838226,4
Santalum album,Santalaceae,0.16,5.084207181442644,0.87,20.371832715762604,3
Eucalyptus tereticornis,Myrtaceae,0.33,10.486177311725454,0.7,86.65986651353701,13
Eucalyptus tereticornis,Myrtaceae,0.35,11.121703209405783,0.7,97.4824026437859,12
Eucalyptus tereticornis,Myrtaceae,0.38,12.07499205592628,0.7,114.90986891234844,14
Eucalyptus tereticornis,Myrtaceae,0.33,10.486177311725454,0.7,86.65986651353701,14
Eucalyptus tereticornis,Myrtaceae,0.37,11.757229107086117,0.7,108.94155854640236,13
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,16
Eucalyptus tereticornis,Myrtaceae,0.76,24.14998411185256,0.7,459.6394756493938,21
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,15
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,14
Eucalyptus tereticornis,Myrtaceae,0.49,15.570384493168095,0.7,191.06550918182035,17
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,17
Eucalyptus tereticornis,Myrtaceae,0.84,26.69208770257388,0.7,561.4986392282068,16
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,14
Eucalyptus tereticornis,Myrtaceae,0.66,20.972354623450908,0.7,346.63946605414804,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,13
Eucalyptus tereticornis,Myrtaceae,0.76,24.14998411185256,0.7,459.6394756493938,17
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,16
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,15
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,16
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,16
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,16
Eucalyptus tereticornis,Myrtaceae,0.54,17.159199237368924,0.7,232.0479070279834,17
Eucalyptus tereticornis,Myrtaceae,0.66,20.972354623450908,0.7,346.63946605414804,16
Eucalyptus tereticornis,Myrtaceae,0.86,27.327613600254217,0.7,588.554979553829,16
Acacia auriculiformis,Fabaceae,1.24,39.40260565618049,0.575,1223.5832024904914,14
Acacia auriculiformis,Fabaceae,0.18,5.719733079122975,0.575,25.783100780887047,6
Tamarindus indica,Fabaceae,0.68,21.60788052113124,1.28,367.9662284284621,16
Tamarindus indica,Fabaceae,0.86,27.327613600254217,1.28,588.554979553829,12
Tamarindus indica,Fabaceae,0.42,13.34604385128694,1.28,140.3746598070517,12
Tamarindus indica,Fabaceae,0.88,27.96313949793454,1.28,616.2479396518188,11
Santalum album,Santalaceae,0.21,6.67302192564347,0.87,35.093664951762925,5
Santalum album,Santalaceae,0.22,6.990784874483635,0.87,38.515496228238675,4.5
Santalum album,Santalaceae,0.19,6.03749602796314,0.87,28.72746722808711,4
Santalum album,Santalaceae,0.17,5.40197013028281,0.87,22.99788927677888,5
Santalum album,Santalaceae,0.21,6.67302192564347,0.87,35.093664951762925,4
Santalum album,Santalaceae,0.18,5.719733079122975,0.87,25.783100780887047,6
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,16
Eucalyptus tereticornis,Myrtaceae,0.63,20.01906577693041,0.7,315.8429845658663,15
Eucalyptus tereticornis,Myrtaceae,0.72,22.8789323164919,0.7,412.52961249419275,16
Eucalyptus tereticornis,Myrtaceae,0.39,12.392755004766446,0.7,121.0373342213864,16
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,16
Eucalyptus tereticornis,Myrtaceae,0.66,20.972354623450908,0.7,346.63946605414804,15
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,16
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,16
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,15
Eucalyptus tereticornis,Myrtaceae,0.81,25.738798856053386,0.7,522.1077908129627,14
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,14
Eucalyptus tereticornis,Myrtaceae,0.54,17.159199237368924,0.7,232.0479070279834,14
Eucalyptus tereticornis,Myrtaceae,0.43,13.663806800127109,0.7,147.13874488845724,15
Eucalyptus tereticornis,Myrtaceae,0.52,16.523673339688592,0.7,215.1774830602425,16
Eucalyptus tereticornis,Myrtaceae,0.44,13.98156974896727,0.7,154.0619849129547,17
Eucalyptus tereticornis,Myrtaceae,0.57,18.11248808388942,0.7,258.54720505278397,15
Eucalyptus tereticornis,Myrtaceae,0.61,19.38353987925008,0.7,296.10777162247126,16
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,12
Acacia auriculiformis,Fabaceae,0.53,16.84143628852876,0.575,223.533117572567,11
Acacia auriculiformis,Fabaceae,0.69,21.9256434699714,0.575,378.8683420302569,9
Acacia auriculiformis,Fabaceae,0.74,23.51445821417223,0.575,435.76623418560945,13
Acacia auriculiformis,Fabaceae,0.55,17.476962186209093,0.575,240.7218514264917,9
Acacia auriculiformis,Fabaceae,0.53,16.84143628852876,0.575,223.533117572567,12
Eucalyptus citriodora,Myrtaceae,0.12,3.813155386081983,0.8,11.459155902616464,4
Eucalyptus citriodora,Myrtaceae,0.14,4.448681283762314,0.8,15.597184423005745,4
Santalum album,Santalaceae,0.15,4.7664442326024785,0.87,17.904931097838226,4
Santalum album,Santalaceae,0.17,5.40197013028281,0.87,22.99788927677888,4
Santalum album,Santalaceae,0.16,5.084207181442644,0.87,20.371832715762604,4
Santalum album,Santalaceae,0.19,6.03749602796314,0.87,28.72746722808711,5
Pongamia pinnata,Fabaceae,0.35,11.121703209405783,0.64,97.4824026437859,6
Pongamia pinnata,Fabaceae,0.38,12.07499205592628,0.64,114.90986891234844,8
Jacaranda mimosifolia,Bignoniaceae,0.75,23.83222116301239,0.5,447.6232774459557,12
Jacaranda mimosifolia,Bignoniaceae,0.48,15.252621544327932,0.5,183.34649444186343,13
Jacaranda mimosifolia,Bignoniaceae,0.14,4.448681283762314,0.5,15.597184423005745,4
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,5
Jacaranda mimosifolia,Bignoniaceae,0.13,4.130918334922148,0.5,13.448592691265157,4
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,4
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,4
Jacaranda mimosifolia,Bignoniaceae,0.13,4.130918334922148,0.5,13.448592691265157,4
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,4
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,4
Jacaranda mimosifolia,Bignoniaceae,0.11,3.4953924372418177,0.5,9.628874057059669,4
Jacaranda mimosifolia,Bignoniaceae,0.1,3.177629488401653,0.5,7.957747154594767,5
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,5
Jacaranda mimosifolia,Bignoniaceae,0.13,4.130918334922148,0.5,13.448592691265157,5
Jacaranda mimosifolia,Bignoniaceae,0.14,4.448681283762314,0.5,15.597184423005745,4
Jacaranda mimosifolia,Bignoniaceae,0.15,4.7664442326024785,0.5,17.904931097838226,5
Jacaranda mimosifolia,Bignoniaceae,0.15,4.7664442326024785,0.5,17.904931097838226,5
Jacaranda mimosifolia,Bignoniaceae,0.16,5.084207181442644,0.5,20.371832715762604,5
Jacaranda mimosifolia,Bignoniaceae,0.12,3.813155386081983,0.5,11.459155902616464,5
Jacaranda mimosifolia,Bignoniaceae,0.14,4.448681283762314,0.5,15.597184423005745,5
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,17
Eucalyptus tereticornis,Myrtaceae,0.72,22.8789323164919,0.7,412.52961249419275,16
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,16
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,16
Eucalyptus tereticornis,Myrtaceae,0.63,20.01906577693041,0.7,315.8429845658663,15
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,17
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,16
Eucalyptus tereticornis,Myrtaceae,0.38,12.07499205592628,0.7,114.90986891234844,14
Tamarindus indica,Fabaceae,0.68,21.60788052113124,1.28,367.9662284284621,14
Tamarindus indica,Fabaceae,0.74,23.51445821417223,1.28,435.76623418560945,14
Tamarindus indica,Fabaceae,0.77,24.467747060692727,1.28,471.81482879592375,13
Eucalyptus tereticornis,Myrtaceae,0.44,13.98156974896727,0.7,154.0619849129547,15
Eucalyptus tereticornis,Myrtaceae,0.46,14.617095646647602,0.7,168.3859297912253,14
Eucalyptus tereticornis,Myrtaceae,0.76,24.14998411185256,0.7,459.6394756493938,15
Eucalyptus tereticornis,Myrtaceae,0.55,17.476962186209093,0.7,240.7218514264917,16
Eucalyptus tereticornis,Myrtaceae,0.33,10.486177311725454,0.7,86.65986651353701,10
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,17
Eucalyptus tereticornis,Myrtaceae,0.66,20.972354623450908,0.7,346.63946605414804,16
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,16
Eucalyptus tereticornis,Myrtaceae,0.64,20.336828725770577,0.7,325.94932345220167,16
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,16
Eucalyptus tereticornis,Myrtaceae,0.66,20.972354623450908,0.7,346.63946605414804,16
Eucalyptus tereticornis,Myrtaceae,0.63,20.01906577693041,0.7,315.8429845658663,16
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,16
Eucalyptus tereticornis,Myrtaceae,0.85,27.009850651414048,0.7,574.947231919472,16
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,16
Eucalyptus tereticornis,Myrtaceae,0.39,12.392755004766446,0.7,121.0373342213864,13
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,14
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,16
Eucalyptus tereticornis,Myrtaceae,0.87,27.645376549094376,0.7,602.3218821312779,15
Eucalyptus tereticornis,Myrtaceae,0.98,31.14076898633619,0.7,764.2620367272814,16
Eucalyptus tereticornis,Myrtaceae,0.77,24.467747060692727,0.7,471.81482879592375,15
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,15
Eucalyptus tereticornis,Myrtaceae,0.59,18.74801398156975,0.7,277.00917845144386,15
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,15
Eucalyptus tereticornis,Myrtaceae,0.49,15.570384493168095,0.7,191.06550918182035,15
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,15
Eucalyptus tereticornis,Myrtaceae,0.46,14.617095646647602,0.7,168.3859297912253,15
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,16
Eucalyptus tereticornis,Myrtaceae,0.49,15.570384493168095,0.7,191.06550918182035,16
Acacia auriculiformis,Fabaceae,0.89,28.280902446774707,0.575,630.3331521154515,14
Acacia auriculiformis,Fabaceae,0.86,27.327613600254217,0.575,588.554979553829,14
Acacia auriculiformis,Fabaceae,0.38,12.07499205592628,0.575,114.90986891234844,13
Acacia auriculiformis,Fabaceae,0.63,20.01906577693041,0.575,315.8429845658663,14
Acacia auriculiformis,Fabaceae,0.35,11.121703209405783,0.575,97.4824026437859,14
Tamarindus indica,Fabaceae,0.18,5.719733079122975,1.28,25.783100780887047,4
Eucalyptus citriodora,Myrtaceae,0.21,6.67302192564347,0.8,35.093664951762925,12
Acacia auriculiformis,Fabaceae,0.97,30.823006037496032,0.575,748.7444297758217,13
Acacia auriculiformis,Fabaceae,0.75,23.83222116301239,0.575,447.6232774459557,12
Acacia auriculiformis,Fabaceae,0.86,27.327613600254217,0.575,588.554979553829,9
Acacia auriculiformis,Fabaceae,0.43,13.663806800127109,0.575,147.13874488845724,12
Acacia auriculiformis,Fabaceae,1.14,36.22497616777884,0.575,1034.188820211136,14
Eucalyptus tereticornis,Myrtaceae,0.89,28.280902446774707,0.7,630.3331521154515,16
Eucalyptus tereticornis,Myrtaceae,1.14,36.22497616777884,0.7,1034.188820211136,16
Eucalyptus tereticornis,Myrtaceae,0.72,22.8789323164919,0.7,412.52961249419275,15
Eucalyptus tereticornis,Myrtaceae,0.31,9.850651414045124,0.7,76.47395015565571,10
Eucalyptus tereticornis,Myrtaceae,0.53,16.84143628852876,0.7,223.533117572567,16
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,14
Eucalyptus tereticornis,Myrtaceae,0.72,22.8789323164919,0.7,412.52961249419275,16
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,16
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,16
Eucalyptus tereticornis,Myrtaceae,0.87,27.645376549094376,0.7,602.3218821312779,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,16
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,15
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,16
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,14
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,16
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,16
Eucalyptus tereticornis,Myrtaceae,0.86,27.327613600254217,0.7,588.554979553829,16
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,15
Eucalyptus tereticornis,Myrtaceae,0.54,17.159199237368924,0.7,232.0479070279834,14
Eucalyptus tereticornis,Myrtaceae,0.59,18.74801398156975,0.7,277.00917845144386,17
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,15
Eucalyptus tereticornis,Myrtaceae,0.53,16.84143628852876,0.7,223.533117572567,16
Eucalyptus tereticornis,Myrtaceae,0.57,18.11248808388942,0.7,258.54720505278397,17
Eucalyptus tereticornis,Myrtaceae,0.59,18.74801398156975,0.7,277.00917845144386,16
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,15
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,16
Eucalyptus tereticornis,Myrtaceae,0.73,23.196695265332064,0.7,424.0683458683551,14
Eucalyptus tereticornis,Myrtaceae,0.84,26.69208770257388,0.7,561.4986392282068,16
Eucalyptus tereticornis,Myrtaceae,0.81,25.738798856053386,0.7,522.1077908129627,15
Acacia auriculiformis,Fabaceae,0.68,21.60788052113124,0.575,367.9662284284621,13
Acacia auriculiformis,Fabaceae,0.72,22.8789323164919,0.575,412.52961249419275,12
Acacia auriculiformis,Fabaceae,0.75,23.83222116301239,0.575,447.6232774459557,14
Acacia auriculiformis,Fabaceae,0.69,21.9256434699714,0.575,378.8683420302569,14
Acacia auriculiformis,Fabaceae,0.79,25.103272958373054,0.575,496.6429999182594,11
Acacia auriculiformis,Fabaceae,0.83,26.374324753733713,0.575,548.2092014800335,14
Acacia auriculiformis,Fabaceae,0.85,27.009850651414048,0.575,574.947231919472,13
Acacia auriculiformis,Fabaceae,0.88,27.96313949793454,0.575,616.2479396518188,14
Acacia auriculiformis,Fabaceae,0.595,18.90689545598983,0.575,281.72414364054123,14
Acacia auriculiformis,Fabaceae,0.88,27.96313949793454,0.575,616.2479396518188,12
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,13
Acacia auriculiformis,Fabaceae,0.87,27.645376549094376,0.575,602.3218821312779,14
Acacia auriculiformis,Fabaceae,0.85,27.009850651414048,0.575,574.947231919472,12
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,15
Acacia auriculiformis,Fabaceae,0.73,23.196695265332064,0.575,424.0683458683551,14
Acacia auriculiformis,Fabaceae,0.88,27.96313949793454,0.575,616.2479396518188,14
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,13
Eucalyptus tereticornis,Myrtaceae,0.48,15.252621544327932,0.7,183.34649444186343,13
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,14
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,14
Eucalyptus tereticornis,Myrtaceae,0.76,24.14998411185256,0.7,459.6394756493938,15
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,14
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,14
Eucalyptus tereticornis,Myrtaceae,0.45,14.299332697807438,0.7,161.14437988054402,15
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,14
Acacia auriculiformis,Fabaceae,0.86,27.327613600254217,0.575,588.554979553829,12
Acacia auriculiformis,Fabaceae,0.83,26.374324753733713,0.575,548.2092014800335,14
Acacia auriculiformis,Fabaceae,0.78,24.785510009532892,0.575,484.1493368855456,14
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,13
Acacia auriculiformis,Fabaceae,0.72,22.8789323164919,0.575,412.52961249419275,12
Acacia auriculiformis,Fabaceae,0.67,21.290117572291074,0.575,357.2232697697591,14
Acacia auriculiformis,Fabaceae,0.78,24.785510009532892,0.575,484.1493368855456,15
Acacia auriculiformis,Fabaceae,0.74,23.51445821417223,0.575,435.76623418560945,13
Acacia auriculiformis,Fabaceae,0.87,27.645376549094376,0.575,602.3218821312779,15
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,13
Acacia auriculiformis,Fabaceae,0.58,18.430251032729583,0.575,267.69861428056794,14
Acacia auriculiformis,Fabaceae,0.84,26.69208770257388,0.575,561.4986392282068,13
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,13
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,14
Eucalyptus tereticornis,Myrtaceae,0.67,21.290117572291074,0.7,357.2232697697591,15
Eucalyptus tereticornis,Myrtaceae,0.87,27.645376549094376,0.7,602.3218821312779,13
Eucalyptus tereticornis,Myrtaceae,0.56,17.794725135049255,0.7,249.55495076809189,13
Eucalyptus tereticornis,Myrtaceae,0.54,17.159199237368924,0.7,232.0479070279834,14
Eucalyptus tereticornis,Myrtaceae,0.59,18.74801398156975,0.7,277.00917845144386,14
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,14
Eucalyptus tereticornis,Myrtaceae,0.53,16.84143628852876,0.7,223.533117572567,13
Eucalyptus tereticornis,Myrtaceae,0.54,17.159199237368924,0.7,232.0479070279834,15
Eucalyptus tereticornis,Myrtaceae,0.59,18.74801398156975,0.7,277.00917845144386,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,15
Eucalyptus tereticornis,Myrtaceae,0.69,21.9256434699714,0.7,378.8683420302569,16
Eucalyptus tereticornis,Myrtaceae,0.44,13.98156974896727,0.7,154.0619849129547,14
Eucalyptus tereticornis,Myrtaceae,0.84,26.69208770257388,0.7,561.4986392282068,14
Eucalyptus tereticornis,Myrtaceae,0.81,25.738798856053386,0.7,522.1077908129627,15
Eucalyptus tereticornis,Myrtaceae,0.96,30.505243088655863,0.7,733.3859777674537,16
Eucalyptus tereticornis,Myrtaceae,0.87,27.645376549094376,0.7,602.3218821312779,16
Eucalyptus tereticornis,Myrtaceae,0.74,23.51445821417223,0.7,435.76623418560945,16
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,16
Eucalyptus tereticornis,Myrtaceae,0.89,28.280902446774707,0.7,630.3331521154515,16
Eucalyptus tereticornis,Myrtaceae,0.91,28.91642834445504,0.7,658.9810418719927,16
Eucalyptus tereticornis,Myrtaceae,0.53,16.84143628852876,0.7,223.533117572567,14
Eucalyptus tereticornis,Myrtaceae,0.57,18.11248808388942,0.7,258.54720505278397,15
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,16
Eucalyptus tereticornis,Myrtaceae,0.92,29.234191293295204,0.7,673.5437191649011,17
Eucalyptus tereticornis,Myrtaceae,0.63,20.01906577693041,0.7,315.8429845658663,15
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,14
Eucalyptus tereticornis,Myrtaceae,0.58,18.430251032729583,0.7,267.69861428056794,14
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,14
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,14
Eucalyptus tereticornis,Myrtaceae,0.82,26.05656180489355,0.7,535.0789186749521,14
Eucalyptus tereticornis,Myrtaceae,0.93,29.55195424213537,0.7,688.2655514009014,16
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,15
Tamarindus indica,Fabaceae,0.72,22.8789323164919,1.28,412.52961249419275,12
Acacia auriculiformis,Fabaceae,0.86,27.327613600254217,0.575,588.554979553829,14
Acacia auriculiformis,Fabaceae,0.89,28.280902446774707,0.575,630.3331521154515,13
Acacia auriculiformis,Fabaceae,0.97,30.823006037496032,0.575,748.7444297758217,14
Acacia auriculiformis,Fabaceae,1.08,34.31839847473785,0.575,928.1916281119336,13
Acacia auriculiformis,Fabaceae,0.96,30.505243088655863,0.575,733.3859777674537,11
Santalum album,Santalaceae,0.12,3.813155386081983,0.87,11.459155902616464,4
Santalum album,Santalaceae,0.14,4.448681283762314,0.87,15.597184423005745,4
Tamarindus indica,Fabaceae,0.58,18.430251032729583,1.28,267.69861428056794,12
Tamarindus indica,Fabaceae,0.32,10.168414362885288,1.28,81.48733086305042,10
Tamarindus indica,Fabaceae,0.38,12.07499205592628,1.28,114.90986891234844,12
Eucalyptus tereticornis,Myrtaceae,0.86,27.327613600254217,0.7,588.554979553829,16
Eucalyptus tereticornis,Myrtaceae,0.83,26.374324753733713,0.7,548.2092014800335,15
Eucalyptus tereticornis,Myrtaceae,0.78,24.785510009532892,0.7,484.1493368855456,16
Eucalyptus tereticornis,Myrtaceae,0.65,20.654591674610742,0.7,336.2148172816289,14
Eucalyptus tereticornis,Myrtaceae,0.75,23.83222116301239,0.7,447.6232774459557,15
Eucalyptus tereticornis,Myrtaceae,0.68,21.60788052113124,0.7,367.9662284284621,13
Eucalyptus tereticornis,Myrtaceae,0.73,23.196695265332064,0.7,424.0683458683551,14
Acacia auriculiformis,Fabaceae,0.785,24.944391483952973,0.575,490.376274034016,17
Acacia auriculiformis,Fabaceae,0.69,21.9256434699714,0.575,378.8683420302569,14
Acacia auriculiformis,Fabaceae,1.04,33.047346679377185,0.575,860.70993224097,16
Acacia auriculiformis,Fabaceae,0.38,12.07499205592628,0.575,114.90986891234844,9
Acacia auriculiformis,Fabaceae,0.33,10.486177311725454,0.575,86.65986651353701,12
Acacia auriculiformis,Fabaceae,0.92,29.234191293295204,0.575,673.5437191649011,14
Acacia auriculiformis,Fabaceae,0.99,31.45853193517636,0.575,779.9387986218331,16
Acacia auriculiformis,Fabaceae,0.35,11.121703209405783,0.575,97.4824026437859,10
Swietenia mahagoni,Meliaceae,0.35,11.121703209405783,0.51,97.4824026437859,10
Amoora lawii,Meliaceae,0.31,9.850651414045124,0.6799,76.47395015565571,6
Santalum album,Santalaceae,0.12,3.813155386081983,0.87,11.459155902616464,3.5
Santalum album,Santalaceae,0.16,5.084207181442644,0.87,20.371832715762604,4
Acacia auriculiformis,Fabaceae,0.38,12.07499205592628,0.575,114.90986891234844,13
Acacia auriculiformis,Fabaceae,0.96,30.505243088655863,0.575,733.3859777674537,15
Acacia auriculiformis,Fabaceae,0.87,27.645376549094376,0.575,602.3218821312779,13
Acacia auriculiformis,Fabaceae,0.74,23.51445821417223,0.575,435.76623418560945,14
Acacia auriculiformis,Fabaceae,0.78,24.785510009532892,0.575,484.1493368855456,13
Acacia auriculiformis,Fabaceae,0.89,28.280902446774707,0.575,630.3331521154515,13
Acacia auriculiformis,Fabaceae,0.91,28.91642834445504,0.575,658.9810418719927,14
Acacia auriculiformis,Fabaceae,0.53,16.84143628852876,0.575,223.533117572567,15
Acacia auriculiformis,Fabaceae,0.57,18.11248808388942,0.575,258.54720505278397,13
Acacia auriculiformis,Fabaceae,0.68,21.60788052113124,0.575,367.9662284284621,13
Acacia auriculiformis,Fabaceae,0.92,29.234191293295204,0.575,673.5437191649011,14
Acacia auriculiformis,Fabaceae,0.63,20.01906577693041,0.575,315.8429845658663,14
Acacia auriculiformis,Fabaceae,0.65,20.654591674610742,0.575,336.2148172816289,14
Acacia auriculiformis,Fabaceae,0.58,18.430251032729583,0.575,267.69861428056794,13
Acacia auriculiformis,Fabaceae,0.78,24.785510009532892,0.575,484.1493368855456,15
Acacia auriculiformis,Fabaceae,0.75,23.83222116301239,0.575,447.6232774459557,15
Acacia auriculiformis,Fabaceae,0.82,26.05656180489355,0.575,535.0789186749521,15
